CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG.1;STAT;x;y;z
CAT048;20;129;04:04:19:117;41,29323836;2,29933089;1318,20486219227;4324,8192400749;8,960938;92,807007;1000,0;43,25;4CAD3C;RYR1FB;1013,2;;;;;;58,710938;242,0;0,396;1216,0;992,0;2077;265,32;60,1447;No alert, no SPI, aircraft airbone;50828,58587509376;19893,12615776534;1318,20486219227
CAT048;20;129;04:04:19:688;41,29403906;2,10846461;175,259993440472;574,999996879237;0,5;144,052734;1421,0;5,75;3424D2;VLG6152;1014,0;7,91;67,324;162.0;1;158,0;64,6875;153,0;0,236;2112,0;2176,0;2082;161,48;67,4066;No alert, no SPI, aircraft airbone;34841,06841014131;19888,05155328126;175,259993440472
CAT048;20;129;04:04:23:102;41,29570434;2,30517755;1333,44150753971;4374,80823559659;9,21875;91,801758;1000,0;43,75;4CAD3C;RYR1FB;1013,2;;;;;;59,238281;245,0;0,4;1152,0;1216,0;2077;269,28;60,8588;No alert, no SPI, aircraft airbone;51316,37601102335;20170,42846075801;1333,44150753971
CAT048;20;129;04:04:23:500;41,29491033;2,11201192;220,979898328893;724,999689633365;0,578125;127,650146;1421,0;7,25;3424D2;VLG6152;1014,0;;;;;;72,421875;154,0;0,236;2240,0;2304,0;2082;162,58;71,3397;No alert, no SPI, aircraft airbone;35137,72351418725;19986,241345386974;220,979898328893
CAT048;20;129;04:04:27:086;41,29814138;2,31095044;1363,91811437439;4474,79710636408;9,476562;90,862427;1000,0;44,75;4CAD3C;RYR1FB;1013,2;;;;;;59,765625;247,0;0,404;1536,0;1632,0;2077;273,24;61,5564;No alert, no SPI, aircraft airbone;51797,973013988194;20444,505742138714;1363,91811437439
CAT048;20;129;04:04:27:375;41,29549991;2,11579312;266,699763635173;874,999252524822;0,707031;116,663818;1421,0;8,75;3424D2;VLG6152;1014,0;;;;;;82,96875;154,0;0,236;2272,0;2272,0;2082;163,68;79,7882;No alert, no SPI, aircraft airbone;35454,11304987382;20053,254240762482;266,699763635173
CAT048;20;129;04:04:31:078;41,30054856;2,31683664;1402,01457189489;4599,78548805564;9,742188;89,983521;1000,0;46,0;4CAD3C;RYR1FB;1013,2;1,23;61,699;276.0;0,062;274,0;60,292969;249,0;0,408;1952,0;1920,0;2077;275,0;61,7542;No alert, no SPI, aircraft airbone;52289,04735672815;20715,36705799499;1402,01457189489
CAT048;20;129;04:04:31:305;41,29575686;2,11965864;312,41958875116;1024,99868355835;0,863281;110,429077;1421,0;10,25;3424D2;VLG6152;1014,0;;;;;;91,230469;154,0;0,236;2176,0;1888,0;2082;164,12;88,5992;No alert, no SPI, aircraft airbone;35777,74070451603;20083,373883671684;312,41958875116
CAT048;20;129;04:04:35:063;41,30294821;2,32276214;1440,11092041247;4724,77351212603;10,011719;89,154053;1000,0;47,25;4CAD3C;RYR1FB;1013,2;;;;;;60,644531;250,0;0,412;2080,0;2176,0;2077;276,76;61,9464;No alert, no SPI, aircraft airbone;52783,38272068107;20985,449356436467;1440,11092041247
CAT048;20;129;04:04:35:258;41,29560252;2,12387325;342,899354944006;1124,99791967449;1,046875;107,215576;1421,0;11,25;3424D2;VLG6152;1014,0;2,461;92,812;168.0;0,25;164,0;93,164062;157,0;0,24;1440,0;1248,0;2082;168,3;92,7246;No alert, no SPI, aircraft airbone;36130,831557632;20067,975242053562;342,899354944006
CAT048;20;129;04:04:39:047;41,30533264;2,3288109;1485,8271037275;4874,76099499332;10,289062;88,374023;1000,0;48,75;4CAD3C;RYR1FB;1013,2;;;;;;60,996094;251,0;0,416;2432,0;2464,0;2077;277,2;62,2266;No alert, no SPI, aircraft airbone;53288,016154522156;21253,950704984407;1485,8271037275
CAT048;20;129;04:04:39:234;41,2954171;2,12803501;365,759075085633;1199,99700390395;1,230469;105,089722;1421,0;12,0;3424D2;VLG6152;1014,0;;;;;;93,867188;161,0;0,248;1248,0;1248,0;2082;173,58;93,9661;No alert, no SPI, aircraft airbone;36479,51486086438;20049,119816303573;365,759075085633
CAT048;20;129;04:04:43:031;41,30770897;2,33490009;1539,1631700974;5049,74809498234;10,570312;87,637939;1000,0;50,5;4CAD3C;RYR1FB;1013,2;;;;;;61,347656;251,0;0,416;2656,0;2560,0;2077;276,98;62,6935;No alert, no SPI, aircraft airbone;53796,00467485406;21521,612750416705;1539,1631700974
CAT048;20;129;04:04:43:211;41,29517771;2,13231333;396,238736884668;1299,9958975207;1,421875;103,601074;1421,0;13,0;3424D2;VLG6152;1014,0;;;;;;94,921875;164,0;0,256;1312,0;1216,0;2082;177,76;94,5209;No alert, no SPI, aircraft airbone;36837,99312306483;20024,3365604441;396,238736884668
CAT048;20;129;04:04:47:016;41,31002463;2,34079083;1584,87927790452;5199,73533012026;10,84375;86,956787;1000,0;52,0;4CAD3C;RYR1FB;1013,2;1,23;62,93;276.0;0,062;278,0;61,699219;251,0;0,416;2464,0;2528,0;2077;276,54;62,8748;No alert, no SPI, aircraft airbone;54287,388540585926;21782,44867074275;1584,87927790452
CAT048;20;129;04:04:47:195;41,2948634;2,13683159;419,098324322142;1374,99454636906;1,625;102,540894;1421,0;13,75;3424D2;VLG6152;1014,0;;;;;;95,976562;167,0;0,26;1280,0;1216,0;2082;181,94;95,6744;No alert, no SPI, aircraft airbone;37216,613726182426;19991,35301242259;419,098324322142
CAT048;20;129;04:04:51:008;41,31231673;2,34690479;1638,21514458489;5374,72177495988;11,128906;86,31958;1000,0;53,75;4CAD3C;RYR1FB;1013,2;;;;;;62,050781;251,0;0,416;2496,0;2496,0;2077;276,98;63,1549;No alert, no SPI, aircraft airbone;54797,448415308485;22040,842120288416;1638,21514458489
CAT048;20;129;04:04:51:180;41,29451682;2,14123946;441,957866831683;1449,99304781606;1,824219;101,810303;1421,0;14,5;3424D2;VLG6152;1014,0;2,285;96,68;186.0;0,25;180,0;96,328125;172,0;0,268;1152,0;1088,0;2082;186,34;96,7786;No alert, no SPI, aircraft airbone;37586,01021040511;19954,757537135516;441,957866831683
CAT048;20;129;04:04:54:992;41,31460368;2,35299793;1683,9309325479;5524,70796074044;11,414062;85,715332;1000,0;55,25;4CAD3C;RYR1FB;1013,2;;;;;;62,226562;251,0;0,416;2528,0;2528,0;2077;276,98;63,1549;No alert, no SPI, aircraft airbone;55305,73359445014;22298,686395187822;1683,9309325479
CAT048;20;129;04:04:55:164;41,29408348;2,14579447;464,817337613553;1524,99131393605;2,03125;101,332397;1421,0;15,25;3424D2;VLG6152;1014,0;;;;;;97,03125;177,0;0,276;1216,0;1088,0;2082;191,84;97,4927;No alert, no SPI, aircraft airbone;37967,785184298154;19908,609495238907;464,817337613553
CAT048;20;129;04:04:58:984;41,31689506;2,35905684;1737,26665294543;5699,69392564948;11,699219;85,13855;1000,0;57,0;4CAD3C;RYR1FB;1013,2;;;;;;62,402344;250,0;0,42;2560,0;2528,0;2077;276,54;63,3417;No alert, no SPI, aircraft airbone;55811,112897826846;22557,036465453177;1737,26665294543
CAT048;20;129;04:04:59:164;41,29356969;2,15067868;487,676706058905;1599,9892443063;2,253906;100,991821;1421,0;16,0;3424D2;VLG6152;1014,0;;;;;;97,558594;183,0;0,284;1088,0;1088,0;2082;197,12;98,1683;No alert, no SPI, aircraft airbone;38377,18615541572;19853,691929060285;487,676706058905
CAT048;20;129;04:05:02:977;41,3191903;2,36517758;1790,60223594587;5874,67943978066;11,988281;84,589233;1000,0;58,75;4CAD3C;RYR1FB;1013,2;0,879;63,457;276.0;0,031;278,0;62,578125;250,0;0,42;2464,0;2432,0;2077;277,42;63,4296;No alert, no SPI, aircraft airbone;56321,630106479504;22815,890645623556;1790,60223594587
CAT048;20;129;04:05:03:156;41,29302668;2,15546406;510,536022949032;1674,9870055321;2,472656;100,772095;1421,0;16,75;3424D2;VLG6152;1014,0;;;;;;98,4375;188,0;0,292;1120,0;1120,0;2082;201,52;98,8495;No alert, no SPI, aircraft airbone;38778,33263541287;19795,50813399061;510,536022949032
CAT048;20;129;04:05:07:148;41,29241962;2,16040834;533,395250531845;1749,9844737549;2,699219;100,640259;1421,0;17,5;3424D2;VLG6152;1014,0;1,055;99,316;206.0;0,094;202,0;99,140625;192,0;0,3;1120,0;1088,0;2082;207,02;99,4592;No alert, no SPI, aircraft airbone;39192,8337329732;19730,304655075703;533,395250531845
CAT048;20;129;04:05:11:141;41,29177638;2,16543065;556,254396351986;1824,98167372745;2,929688;100,557861;1421,0;18,25;3424D2;VLG6152;1014,0;;;;;;99,667969;197,0;0,308;1120,0;1184,0;2082;211,2;99,8163;No alert, no SPI, aircraft airbone;39613,90029406497;19661,142153709054;556,254396351986
CAT048;20;129;04:05:15:133;41,29108157;2,17060688;586,733442829922;1924,97854857412;3,167969;100,519409;1421,0;19,25;3424D2;VLG6152;1014,0;;;;;;99,316406;200,0;0,312;1376,0;1536,0;2082;215,6;100,1569;No alert, no SPI, aircraft airbone;40047,89923985124;19586,347503132063;586,733442829922
CAT048;20;129;04:05:19:125;41,2903585;2,17586397;617,212398173288;2024,97512442285;3,410156;100,50293;1421,0;20,25;3424D2;VLG6152;1014,0;;;;;;98,964844;203,0;0,32;1792,0;1952,0;2082;217,58;100,3271;No alert, no SPI, aircraft airbone;40488,69794569481;19508,477789048167;617,212398173288
CAT048;20;129;04:05:23:117;41,28963987;2,18110446;662,931279926561;2174,97146043426;3,652344;100,48645;1421,0;21,75;3424D2;VLG6152;1014,0;-0,527;100,195;218.0;-0,031;216,0;98,789062;204,0;0,32;2144,0;2336,0;2082;218,68;100,2777;No alert, no SPI, aircraft airbone;40928,11263637481;19431,120011172676;662,931279926561
CAT048;20;129;04:05:27:117;41,28892327;2,18634533;708,650084810331;2324,96754424913;3,894531;100,469971;1421,0;23,25;3424D2;VLG6152;1014,0;;;;;;98,4375;203,0;0,32;2496,0;2656,0;2082;218,46;100,0195;No alert, no SPI, aircraft airbone;41367,567416561345;19354,014342736533;708,650084810331
CAT048;20;129;04:05:31:109;41,28821762;2,19157084;769,608816534281;2524,96338963833;4,136719;100,447998;1421,0;25,25;3424D2;VLG6152;1014,0;;;;;;98,4375;198,0;0,312;2848,0;2976,0;2082;217,36;99,8053;No alert, no SPI, aircraft airbone;41805,73768208942;19278,143869725147;769,608816534281
CAT048;20;129;04:05:35:109;41,28753034;2,19688848;830,567446582951;2724,95890144721;4,382812;100,404053;1421,0;27,25;3424D2;VLG6152;1014,0;;;;;;98,4375;196,0;0,312;2912,0;2880,0;2082;214,94;99,3713;No alert, no SPI, aircraft airbone;42251,62300798922;19204,384627871543;830,567446582951
CAT048;20;129;04:05:36:500;41,28410912;2,07948195;7,6196009516716;24,9986915862823;1,425781;225,74707;5343,0;0,25;3444CF;VLG9YD;1014,0;0,0;65,742;94.0;-0,938;102,0;64,335938;100,0;0,152;-64,0;64,0;2095;91,96;64,6875;No alert, no SPI, aircraft airbone;32418,388987791557;18774,0331827171;7,6196009516716
CAT048;20;129;04:05:39:102;41,2868859;2,20204895;883,906040729024;2899,95429466541;4,621094;100,349121;1421,0;29,0;3424D2;VLG6152;1014,0;-0,527;99,141;214.0;-0,031;208,0;98,261719;193,0;0,308;2688,0;2592,0;2082;213,84;99,1516;No alert, no SPI, aircraft airbone;42684,32392370839;19135,33327924215;883,906040729024
CAT048;20;129;04:05:40:477;41,28500085;2,08184242;7,61971028335392;24,9990502860389;1,3125;224,165039;5343,0;0,25;3444CF;VLG9YD;1014,0;;;;;;64,160156;121,0;0,18;64,0;64,0;2095;116,38;65,6323;No alert, no SPI, aircraft airbone;32615,68879909023;18873,95047212077;7,61971028335392
CAT048;20;129;04:05:43:094;41,28626265;2,20722367;929,624555298127;3049,94942600431;4,859375;100,283203;1421,0;30,5;3424D2;VLG6152;1014,0;;;;;;97,734375;193,0;0,308;2432,0;2368,0;2082;213,62;98,8879;No alert, no SPI, aircraft airbone;43118,21323976588;19068,668009634883;929,624555298127
CAT048;20;129;04:05:44:438;41,28596704;2,08477902;7,61983180418611;24,9994489764459;1,179688;221,495361;5343,0;0,25;3444CF;VLG9YD;1014,0;;;;;;63,457031;139,0;0,212;-64,0;64,0;2095;137,06;65,863;No alert, no SPI, aircraft airbone;32861,20861510402;18982,360107645367;7,61983180418611
CAT048;20;129;04:05:47:086;41,28565367;2,21248039;982,962968593463;3224,94422588018;5,101562;100,206299;1421,0;32,25;3424D2;VLG6152;1014,0;;;;;;96,855469;192,0;0,308;2368,0;2304,0;2082;213,62;98,6188;No alert, no SPI, aircraft airbone;43558,970222516175;19003,654426101297;982,962968593463
CAT048;20;129;04:05:48:391;41,28711747;2,0880811;-6,02025538682938e-05;-0,0001975149468332;1,03125;217,814941;5343,0;0,0;3444CF;VLG9YD;1014,0;;;;;;62,578125;159,0;0,236;-1184,0;224,0;2095;156,2;65,4016;No alert, no SPI, aircraft airbone;33137,24421093493;19111,37879713716;-6,02025538682938e-05
CAT048;20;129;04:05:51:078;41,28507703;2,2175776;1028,68135546613;3374,93893826751;5,335938;100,129395;1421,0;33,75;3424D2;VLG6152;1014,0;;;;;;96,152344;191,0;0,308;2240,0;2208,0;2082;213,4;98,3551;No alert, no SPI, aircraft airbone;43986,35145819923;18942,17845411348;1028,68135546613
CAT048;20;129;04:05:52:320;41,2883831;2,09185353;15,240030542016;50,0001018034679;0,871094;211,997681;5343,0;0,5;3444CF;VLG9YD;1014,0;-0,176;66,27;170.0;0,375;172,0;61,523438;169,0;0,256;1760,0;1600,0;2095;170,72;66,1377;No alert, no SPI, aircraft airbone;33452,61089861872;19253,382823584627;15,240030542016
CAT048;20;129;04:05:55:070;41,28450643;2,2227736;1066,77963532228;3499,93329875075;5,574219;100,046997;1421,0;35,0;3424D2;VLG6152;1014,0;-0,879;98,086;214.0;-0,062;208,0;96,152344;192,0;0,308;2048,0;1824,0;2082;214,28;98,053;No alert, no SPI, aircraft airbone;44422,01206697982;18881,44877146398;1066,77963532228
CAT048;20;129;04:05:56:227;41,2896164;2,09559527;68,5800849702209;225,0002859737;0,726562;203,735962;5343,0;2,25;3444CF;VLG9YD;1014,0;;;;;;59,765625;172,0;0,26;2944,0;3008,0;2095;173,8;66,2366;No alert, no SPI, aircraft airbone;33765,410456899066;19391,798105151633;68,5800849702209
CAT048;20;129;04:05:59:063;41,28395596;2,22797398;1104,8778369613;3624,92740261611;5,8125;99,959106;1421,0;36,25;3424D2;VLG6152;1014,0;;;;;;95,976562;194,0;0,312;1568,0;1376,0;2082;217,14;97,9431;No alert, no SPI, aircraft airbone;44858,03333144791;18822,982988714193;1104,8778369613
CAT048;20;129;04:06:00:086;41,2908641;2,0993085;129,540102709085;425,000350572074;0,605469;191,903687;5343,0;4,25;3444CF;VLG9YD;1014,0;;;;;;59,941406;170,0;0,26;3680,0;3744,0;2095;172,92;66,1047;No alert, no SPI, aircraft airbone;34075,80242999171;19531,814969302723;129,540102709085
CAT048;20;129;04:06:03:063;41,28337143;2,23344884;1127,73586170841;3699,92092452742;6,0625;99,876709;1421,0;37,0;3424D2;VLG6152;1014,0;;;;;;95,800781;199,0;0,32;1248,0;736,0;2082;221,32;97,7948;No alert, no SPI, aircraft airbone;45317,0798704082;18760,903572465275;1127,73586170841
CAT048;20;129;04:06:03:898;41,29214668;2,10290262;205,740084605291;675,000299176425;0,523438;175,742798;5343,0;6,75;3444CF;VLG9YD;1014,0;;;;;;62,050781;166,0;0,252;3712,0;3904,0;2095;171,16;65,8301;No alert, no SPI, aircraft airbone;34376,18697489213;19675,671794773167;205,740084605291
CAT048;20;129;04:06:07:055;41,28281607;2,23894743;1135,353791737;3724,91413408241;6,3125;99,783325;1421,0;37,25;3424D2;VLG6152;1014,0;;;;;;95,625;205,0;0,332;224,0;128,0;2082;229,24;97,7728;No alert, no SPI, aircraft airbone;45778,102531021184;18702,10512652974;1135,353791737
CAT048;20;129;04:06:07:672;41,29330647;2,10650772;266,70003571827;875,000145185928;0,503906;155,593872;5343,0;8,75;3444CF;VLG9YD;1014,0;15,82;67,148;172.0;1,438;170,0;66,269531;164,0;0,252;3168,0;3328,0;2095;171,38;67,3242;No alert, no SPI, aircraft airbone;34677,54461354374;19805,90847172108;266,70003571827
CAT048;20;129;04:06:11:047;41,28225187;2,24461822;1142,97156743798;3749,90683731324;6,570312;99,689941;1421,0;37,5;3424D2;VLG6152;1014,0;-0,176;97,559;236.0;-0,062;232,0;95,625;213,0;0,344;544,0;736,0;2082;237,16;97,5146;No alert, no SPI, aircraft airbone;46253,56516605178;18642,445614586522;1142,97156743798
CAT048;20;129;04:06:11:453;41,29415942;2,11034769;327,659952311777;1074,99987794257;0,566406;136,30188;5343,0;10,75;3444CF;VLG9YD;1014,0;;;;;;75,410156;164,0;0,252;2816,0;2944,0;2095;172,92;73,8721;No alert, no SPI, aircraft airbone;34998,72782625693;19902,174687439096;327,659952311777
CAT048;20;129;04:06:15:039;41,28169254;2,25035959;1165,82922269404;3824,89914698351;6,832031;99,596558;1421,0;38,25;3424D2;VLG6152;1014,0;;;;;;95,625;219,0;0,356;1184,0;1408,0;2082;242,22;97,5916;No alert, no SPI, aircraft airbone;46734,94487396111;18583,395871747223;1165,82922269404
CAT048;20;129;04:06:15:297;41,29465823;2,11437283;380,999827272259;1249,99947330792;0,691406;123,052368;5343,0;12,5;3444CF;VLG9YD;1014,0;;;;;;84,199219;166,0;0,256;2240,0;2368,0;2095;176,66;82,1887;No alert, no SPI, aircraft airbone;35335,60316809234;19959,199733260866;380,999827272259
CAT048;20;129;04:06:19:031;41,28109407;2,25633844;1203,92668302543;3949,89081873717;7,105469;99,51416;1421,0;39,5;3424D2;VLG6152;1014,0;;;;;;95,800781;222,0;0,36;1760,0;1984,0;2082;246,4;97,7014;No alert, no SPI, aircraft airbone;47236,25560700292;18520,1599908987;1203,92668302543
CAT048;20;129;04:06:19:203;41,29475796;2,11870313;419,099647982046;1374,99888908542;0,859375;115,334473;5343,0;13,75;3444CF;VLG9YD;1014,0;;;;;;91,933594;169,0;0,26;2272,0;2112,0;2095;181,06;90,3131;No alert, no SPI, aircraft airbone;35698,25061413552;19972,04399171261;419,099647982046
CAT048;20;129;04:06:23:031;41,28046366;2,2623893;1249,64401148167;4099,88205862951;7,382812;99,448242;1421,0;41,0;3424D2;VLG6152;1014,0;;;;;;95,976562;224,0;0,364;2272,0;2496,0;2082;248,38;97,6355;No alert, no SPI, aircraft airbone;47743,63117516756;18453,450870585897;1249,64401148167
CAT048;20;129;04:06:23:156;41,29462308;2,12321344;464,81940805912;1524,99810673668;1,050781;110,852051;5343,0;15,25;3444CF;VLG9YD;1014,0;4,395;93,34;188.0;0,5;184,0;93,164062;176,0;0,272;2208,0;2304,0;2095;188,54;93,3453;No alert, no SPI, aircraft airbone;36076,10322368676;19958,925308512866;464,81940805912
CAT048;20;129;04:06:27:023;41,27985647;2,2684366;1302,98123747949;4274,8729631722;7,660156;99,376831;1421,0;42,75;3424D2;VLG6152;1014,0;9,844;98,438;248.0;0,75;246,0;96,855469;225,0;0,368;2720,0;2944,0;2082;249,04;98,5529;No alert, no SPI, aircraft airbone;48250,70082926932;18389,353851190725;1302,98123747949
CAT048;20;129;04:06:27:117;41,29435686;2,12793078;510,539097272791;1674,99709189646;1,257812;108,006592;5343,0;16,75;3444CF;VLG9YD;1014,0;;;;;;94,21875;181,0;0,284;2432,0;2560,0;2095;194,92;95,0043;No alert, no SPI, aircraft airbone;36471,37106798886;19931,326472132223;510,539097272791
CAT048;20;129;04:06:31:016;41,27912255;2,27435915;1363,93842789996;4474,86375179132;7,933594;99,371338;1421,0;44,75;3424D2;VLG6152;1014,0;;;;;;102,832031;224,0;0,368;3008,0;3136,0;2082;248,6;103,0243;No alert, no SPI, aircraft airbone;48747,42229133119;18311,14770014979;1363,93842789996
CAT048;20;129;04:06:31:094;41,29400579;2,13272365;563,878718288615;1849,99585411002;1,472656;106,138916;5343,0;18,5;3444CF;VLG9YD;1014,0;;;;;;95,800781;183,0;0,288;2304,0;2176,0;2095;196,24;95,8557;No alert, no SPI, aircraft airbone;36873,01597300719;19894,357703158836;563,878718288615
CAT048;20;129;04:06:35:016;41,27792924;2,28035451;1424,89550729562;4674,85417615575;8,214844;99,552612;1421,0;46,75;3424D2;VLG6152;1014,0;;;;;;110,566406;224,0;0,368;3040,0;3136,0;2082;248,38;108,067;No alert, no SPI, aircraft airbone;49250,59950596923;18181,997366222786;1424,89550729562
CAT048;20;129;04:06:35:070;41,29360396;2,13750533;601,978276389651;1974,99440831022;1,6875;104,859009;5343,0;19,75;3444CF;VLG9YD;1014,0;;;;;;95,800781;187,0;0,292;2016,0;1856,0;2095;198,66;96,9434;No alert, no SPI, aircraft airbone;37273,757014448915;19851,76890048557;601,978276389651
CAT048;20;129;04:06:39:016;41,27566186;2,28574258;1485,85286637209;4874,84551810822;8,480469;100,184326;1421,0;48,75;3424D2;VLG6152;1014,0;;;;;;118,828125;223,0;0,368;3072,0;3104,0;2082;247,94;117,9053;No alert, no SPI, aircraft airbone;49703,728539417316;17933,249886920246;1485,85286637209
CAT048;20;129;04:06:39:055;41,29315313;2,14234151;640,077764645219;2099,99273335862;1,90625;103,94165;5343,0;21,0;3444CF;VLG9YD;1014,0;1,582;97,383;202.0;0,125;202,0;96,328125;190,0;0,296;1568,0;1344,0;2095;201,74;97,1246;No alert, no SPI, aircraft airbone;37679,09602543138;19803,783830977773;640,077764645219
CAT048;20;129;04:06:43:016;41,27353161;2,29096674;1546,81023422629;5074,83688885897;8,738281;100,733643;1421,0;50,75;3424D2;VLG6152;1014,0;26,895;126,211;248.0;2,125;248,0;127,617188;224,0;0,372;3072,0;3136,0;2082;248,38;126,3153;No alert, no SPI, aircraft airbone;50143,050500333506;17699,665515958048;1546,81023422629
CAT048;20;129;04:06:43:039;41,29264793;2,14734367;670,557166759856;2199,99077499241;2,132812;103,255005;5343,0;22,0;3444CF;VLG9YD;1014,0;;;;;;96,152344;193,0;0,304;1376,0;1248,0;2095;208,12;97,7399;No alert, no SPI, aircraft airbone;38098,3750538625;19749,855697333485;670,557166759856
CAT048;20;129;04:06:47:016;41,27049185;2,29539536;1607,76803576015;5274,82968244333;8,972656;101,640015;1421,0;52,75;3424D2;VLG6152;1014,0;;;;;;136,054688;223,0;0,372;3168,0;3232,0;2082;247,06;134,8352;No alert, no SPI, aircraft airbone;50516,44366083837;17364,63659466651;1607,76803576015
CAT048;20;129;04:06:47:031;41,2921031;2,1524278;693,41648757644;2274,98854910029;2,363281;102,738647;5343,0;22,75;3444CF;VLG9YD;1014,0;;;;;;96,503906;195,0;0,308;1408,0;1344,0;2095;212,3;98,1299;No alert, no SPI, aircraft airbone;38524,54992503789;19691,5867030133;693,41648757644
CAT048;20;129;04:06:51:031;41,26698466;2,29935935;1676,34610034619;5499,82333985978;9,195312;102,700195;1421,0;55,0;3424D2;VLG6152;1014,0;;;;;;144,316406;222,0;0,368;3232,0;3232,0;2082;245,96;143,2672;No alert, no SPI, aircraft airbone;50851,299944608036;16977,44316878815;1676,34610034619
